ID,SMILES,pIC50,bioactivity,document_ID,Assay,Journal,Year
CHEMBL3647227,Cc1ccc(Cc2noc(COc3ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc3)n2)cc1,8.2,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647228,CC(CCc1ccc(OCc2cc(F)ccc2C#N)cc1)(C(=O)NO)S(C)(=O)=O,8.27,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647229,CC(CCc1ccc(OCc2ccccc2C#N)cc1)(C(=O)NO)S(C)(=O)=O,8,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647230,Cc1ccc(OCc2noc(COc3ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc3)n2)cc1,7.92,intermediate,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647231,Cc1cccnc1COc1ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc1,8.5,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647232,CC(CCc1ccc(OCc2ccc(OC(F)(F)F)cc2)cc1)(C(=O)NO)S(C)(=O)=O,8.81,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647233,Cc1cccc(Cc2noc(COc3ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc3)n2)c1,7.98,intermediate,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647234,Cc1ccc(F)c(-c2noc(COc3ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc3)n2)c1,8.03,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647235,CC(C)CCOc1ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc1,8.96,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647236,CC(CCc1ccc(OCc2c(F)cc(F)cc2F)cc1)(C(=O)NO)S(C)(=O)=O,9.02,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647237,CC(CCc1ccc(OCc2ccc(F)cc2F)cc1)(C(=O)NO)S(C)(=O)=O,9,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647238,CCCCCc1noc(COc2ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc2)n1,7.9,intermediate,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647239,CC(CCc1ccc(OCc2cccc3cccnc23)cc1)(C(=O)NO)S(C)(=O)=O,7.8,intermediate,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647240,CC(CCc1ccc(OCc2nc(-c3cccc(Cl)c3)no2)cc1)(C(=O)NO)S(C)(=O)=O,8.78,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647241,CC(C)c1ccc(-c2noc(COc3ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc3)n2)cc1,8.41,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647242,CC(CCc1ccc(OCc2nc(C3CCC3)no2)cc1)(C(=O)NO)S(C)(=O)=O,8.12,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647243,CC(CCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1)(C(=O)NO)S(C)(=O)=O,8.68,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647244,Cc1oc(-c2cccc(F)c2)nc1COc1ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc1,7.9,intermediate,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
